,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,energy,ASM,homogeneity,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,lbp,class
1574,140.703125,144.4638671875,129.6298828125,44.1943359375,36.0283203125,148.4365234375,31.04504272399017,21.193229845751706,18.153714474041315,22.759792002144835,10.180796237151586,24.984797604763845,963.794677734375,449.15299129486084,329.5573492050171,518.008131980896,103.6486120223999,624.2401113510132,0.0424166429434864,0.0017991715985952146,0.26079610547030757,0.47633633932620856,0.8225641240995334,0.9356716791644233,-1.0134398050448368,0.5831841986062343,1.2208492222931886,459,0
1575,102.8037109375,126.27734375,116.611328125,77.3095703125,48.3603515625,126.27734375,16.017554636755353,14.829342823245268,13.676554863107302,4.169605680891018,11.406379719871849,14.829342823245268,256.56205654144287,219.90940856933594,187.04815292358398,17.385611534118652,130.1054983139038,219.90940856933594,0.06160750641369969,0.003795484846514049,0.3326043739696742,-0.8918914291738473,-1.4667077634049441,-1.4536254579408234,1.3304908622536828,3.075848679147229,3.3664986958206153,467,0
1576,93.7998046875,129.98046875,119.9072265625,81.5537109375,71.4013671875,129.98046875,10.065215082120849,8.679493240119116,7.987672785410932,2.328711314266513,10.344648662148867,8.679493240119116,101.30855464935303,75.33360290527344,63.802916526794434,5.422896385192871,107.01175594329834,75.33360290527344,0.06989893477161176,0.004885861082206035,0.3711248491186127,-1.0660365101441431,-1.2301992104326736,-0.7496383634044677,0.9456500115851991,3.36448282640141,1.7008750753724753,558,0
1577,94.3720703125,115.818359375,107.3046875,71.9873046875,54.6298828125,116.1171875,22.189683898042716,11.512230878867467,9.895298436749837,18.26334152110562,24.77395316567417,12.23340463504922,492.38207149505615,132.5314598083496,97.91693115234375,333.5496435165405,613.7487554550171,149.65618896484375,0.05603152304892401,0.003139531575182103,0.3289946976937053,0.1934893933724701,-0.24740629307636322,-0.5112778683507457,-0.11078395527083984,0.06732203494757893,-0.012585568096412203,548,0
1578,153.62109375,143.4482421875,126.7333984375,21.4208984375,44.8798828125,154.2431640625,14.680217089801872,9.785555004896002,9.370218456331344,9.243853150489251,13.7992097255157,13.834557195704114,215.50877380371094,95.75708675384521,87.80099391937256,85.44882106781006,190.4181890487671,191.3949728012085,0.04871152995302246,0.0023728131503642047,0.26615200495864366,0.17659217616245346,0.0021878205726079594,-0.17801752716322636,-0.3508351215763561,-0.15354426266189858,-0.24077212991460017,748,0
1579,133.6953125,136.8017578125,121.916015625,43.212890625,40.185546875,142.4033203125,24.309024042572005,11.646349550292367,10.152200026336944,23.49770579400864,13.595752226602901,17.70158529025084,590.9286499023438,135.63745784759521,103.06716537475586,552.1421775817871,184.84447860717773,313.3461217880249,0.0563119311630416,0.0031710335913111352,0.31121288474071207,0.6532116023881381,0.7641228258387095,0.33119693199690825,-0.7643380828444144,0.6603168167746092,1.129246109366835,603,0
1580,76.7783203125,114.69140625,104.9111328125,82.1328125,84.9189453125,114.69140625,11.071530508635647,7.8100298829428905,7.822425762542323,1.639936611532211,15.31971362167499,7.8100298829428905,122.5787878036499,60.99656677246094,61.19034481048584,2.68939208984375,234.69362545013428,60.99656677246094,0.07233170233439173,0.00523187516259105,0.41215528332126083,0.9629477650463044,-0.29740822969289193,-0.1257043434545368,0.6870220838015912,0.20039662865399732,-0.13569036523357747,590,0
1581,82.5771484375,123.787109375,112.8388671875,82.0458984375,85.3056640625,123.787109375,8.470647001179502,6.998157531221136,6.22529594912851,1.6702950400857504,8.755317979285275,6.998157531221136,71.75186061859131,48.97420883178711,38.75430965423584,2.7898855209350586,76.655592918396,48.97420883178711,0.07848026662964484,0.006159152250260146,0.45191349812713266,0.44602955305562725,-0.01831856530196737,-0.003073633895272739,-0.6499560719739303,-0.8463586194180253,-0.6109718885476778,553,0
1582,84.162109375,127.3173828125,113.7021484375,80.4921875,86.712890625,127.3173828125,7.516329218810011,4.856319435830966,5.056724644887866,1.2731978302069753,9.71606624137501,4.856319435830966,56.49520492553711,23.58383846282959,25.57046413421631,1.62103271484375,94.40194320678711,23.58383846282959,0.09716455626954323,0.009440950995057235,0.49187940111327216,0.5742802193162923,0.039563811647953966,0.2092278271928767,-0.21167987983361547,-0.1400808642618756,0.17805607990772865,656,0
1583,95.61328125,135.0859375,119.3515625,77.9326171875,74.568359375,135.0859375,4.829400051600451,4.184518236439382,4.455447585102282,1.4004570215039054,4.703640424803921,4.184518236439382,23.323104858398438,17.51019287109375,19.85101318359375,1.9612798690795898,22.12423324584961,17.51019287109375,0.12635034158615724,0.015964408818938618,0.4764191241735039,1.2672032258992254,1.086130821926246,1.21973120369773,2.0578943535524257,1.8949413696489188,1.822642453450385,772,0
1584,81.4462890625,124.65625,111.962890625,81.23828125,88.5146484375,124.65625,5.490852291328995,4.7453719229898095,4.4159456540232815,1.1989006092660215,6.504789421901282,4.7453719229898095,30.14945888519287,22.5185546875,19.50057601928711,1.4373626708984375,42.31228542327881,22.5185546875,0.1054114511994054,0.011111574043964624,0.46438560458721756,0.3416900464359863,-0.1439618364646504,-0.27671608726269453,0.2665509555919381,0.3640348736249277,0.5691180096153308,721,0
