,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,class
1420,153.287109375,87.2607421875,85.7109375,85.041015625,120.4384765625,153.287109375,27.405975444814715,25.177599283870528,15.141598507789517,85.6587768538257,11.722546219428533,27.405975444814715,751.0874900817871,633.9115056991577,229.26800537109375,7337.426052093506,137.41808986663818,751.0874900817871,0
1421,136.5654296875,73.4404296875,81.1806640625,135.822265625,121.818359375,136.5654296875,16.82323124673122,22.576267575218644,16.656911840404902,72.14866144282888,26.634171961192067,16.82323124673122,283.02110958099365,509.68785762786865,277.452712059021,5205.429347991943,709.3791160583496,283.02110958099365,0
1422,124.9150390625,60.638671875,72.5654296875,174.5361328125,131.1845703125,124.9150390625,4.871554110507152,5.678762914234401,4.587220722397567,0.8354119761296458,10.551219763005776,4.871554110507152,23.73203945159912,32.248348236083984,21.042593955993652,0.6979131698608398,111.32823848724365,23.73203945159912,0
1423,126.7138671875,68.7265625,75.173828125,167.8310546875,116.5703125,126.7138671875,10.105747662895153,7.98041043327934,7.2821927094769325,38.42618955112365,13.351941919711296,10.105747662895153,102.12613582611084,63.68695068359375,53.030330657958984,1476.5720434188843,178.27435302734375,102.12613582611084,0
1424,123.44140625,61.2919921875,66.7978515625,110.1181640625,133.0400390625,123.44140625,22.21733215357913,16.658087795420546,9.65656124465207,83.30704163329672,13.594122063817661,22.21733215357913,493.60984802246094,277.49188899993896,93.24917507171631,6940.0631856918335,184.80015468597412,493.60984802246094,0
1425,91.32421875,33.81640625,60.2666015625,165.9599609375,160.7890625,91.32421875,7.708454632878658,5.174256850984587,5.850031531485326,3.069723368802818,9.720630721362362,7.708454632878658,59.42027282714844,26.772933959960938,34.22286891937256,9.423201560974121,94.49066162109375,59.42027282714844,0
1426,191.3125,118.99609375,103.154296875,5.3671875,118.1142578125,191.3125,14.035877577657907,19.62878109412836,15.057624376021778,2.3683990299026365,10.82448901056224,14.035877577657907,197.005859375,385.28904724121094,226.73205184936523,5.60931396484375,117.16956233978271,197.005859375,0
1427,230.513671875,189.4990234375,157.6162109375,13.205078125,80.81640625,230.513671875,6.965022026514632,9.317112900267212,11.198587858208077,1.1468935598591896,8.645553204391316,6.965022026514632,48.511531829833984,86.80859279632568,125.40837001800537,1.3153648376464844,74.74559020996094,48.511531829833984,0
1428,128.0693359375,82.654296875,88.287109375,168.017578125,91.0380859375,128.0693359375,10.663719758614768,10.737984795778267,10.770673700228185,36.71687074438019,8.647249079844107,10.663719758614768,113.714919090271,115.30431747436523,116.00741195678711,1348.1285972595215,74.77491664886475,113.714919090271,0
1429,229.1103515625,180.5068359375,155.357421875,15.6962890625,81.9814453125,229.3486328125,17.63038842368919,12.529884282983563,11.896985552158643,27.13937093926355,16.604623540179155,16.772738125438803,310.8305959701538,156.9980001449585,141.53826522827148,736.5454549789429,275.7135229110718,281.32474422454834,0
1430,212.578125,191.7763671875,168.9111328125,15.59375,52.328125,212.578125,2.4983881522643756,3.001918020645024,2.4852913180321217,1.1680144744394223,1.2381272084785957,2.4983881522643756,6.241943359375,9.01151180267334,6.17667293548584,1.3642578125,1.532958984375,6.241943359375,0
1431,147.423828125,104.193359375,100.6171875,84.1220703125,87.2568359375,148.0263671875,44.39167884829835,38.661563838030396,27.94347561757205,80.85113479275542,27.47177977013336,43.67469286622315,1970.621150970459,1494.7165184020996,780.8378295898438,6536.905997276306,754.6986837387085,1907.4787969589233,0
1432,174.0810546875,153.9365234375,151.716796875,28.4287109375,35.3037109375,174.662109375,27.06080884693091,22.09246535390546,20.64615087588944,54.90336677740781,11.658660353099874,25.20856535833678,732.2873754501343,488.0770254135132,426.26354598999023,3014.379683494568,135.92436122894287,635.4717674255371,0
1433,124.93359375,119.33984375,90.046875,29.61328125,86.0107421875,134.6044921875,51.67186776510949,31.713804022863386,28.200034456705456,19.068822193790535,24.312919377728125,42.26376000201297,2669.981918334961,1005.7653656005859,795.241943359375,363.61997985839844,591.1180486679077,1786.2254095077515,0
1434,217.744140625,178.7705078125,151.1494140625,12.669921875,77.734375,217.8095703125,29.889035746494475,26.629237290023468,21.95187695848415,4.148422327391039,11.651337352826713,29.613886796933944,893.3544578552246,709.1162786483765,481.88490200042725,17.209407806396484,135.753662109375,876.9822912216187,0
1435,98.3623046875,113.171875,100.564453125,57.345703125,50.7568359375,114.365234375,30.287273410228188,32.04412469914532,35.440472567316,25.151137312244256,21.73375048861122,32.691434430157976,917.3189306259155,1026.825927734375,1256.0270957946777,632.5797080993652,472.3559103012085,1068.7298851013184,0
1436,76.640625,92.591796875,75.2861328125,51.5771484375,61.908203125,93.4228515625,14.866586052600477,8.123399547525668,6.491668570260718,19.18031994307163,24.694883608932848,7.878589538654194,221.015380859375,65.98962020874023,42.14176082611084,367.8846731185913,609.8372764587402,62.07217311859131,0
1437,46.0849609375,85.5576171875,64.75,74.2021484375,116.068359375,85.5576171875,4.152795603758885,9.111966322353512,5.011315321350274,2.4485238046047884,19.265548074758986,9.111966322353512,17.24571132659912,83.02793025970459,25.11328125,5.995268821716309,371.1613426208496,83.02793025970459,0
1438,110.5166015625,91.302734375,82.8095703125,11.0126953125,62.404296875,110.6455078125,18.758688553924088,11.676973549391699,10.676523338457077,8.887251389858426,16.72849076910004,18.537712810012497,351.88839626312256,136.35171127319336,113.98815059661865,78.98323726654053,279.84240341186523,343.64679622650146,0
1439,88.66015625,82.8486328125,80.3515625,69.1767578125,30.615234375,90.564453125,13.564650404657908,8.589575013471174,8.844105420199023,66.00043654297463,17.598450813603407,12.043368332600217,183.99974060058594,73.78079891204834,78.21820068359375,4356.05762386322,309.70547103881836,145.04272079467773,0
1440,116.3349609375,100.125,95.3466796875,34.8076171875,57.296875,119.486328125,21.882858151024266,15.580937872926649,20.9367520554592,47.652132000215424,23.177089770598357,22.04646656677287,478.8594808578491,242.765625,438.3475866317749,2270.7256841659546,537.177490234375,486.046688079834,0
1441,142.3408203125,132.8212890625,99.9052734375,25.3671875,77.763671875,145.029296875,33.9202311858585,25.12135187869709,20.033658482435428,10.759894497152086,19.92438853245775,31.309492138057994,1150.5820837020874,631.0823202133179,401.34747219085693,115.77532958984375,396.981258392334,980.2842979431152,0
1442,158.9462890625,142.5078125,104.4599609375,22.5478515625,90.41796875,162.2919921875,30.510917069922577,22.62357422777939,15.972460381026904,11.145944788485465,11.913961961665962,25.182259348099386,930.9160604476929,511.82611083984375,255.11949062347412,124.23208522796631,141.94248962402344,634.146185874939,0
1443,135.5966796875,132.4462890625,98.2099609375,36.5986328125,98.0751953125,148.2119140625,59.336372539640685,29.643010181747616,21.413750018206155,25.051861015068287,22.412094120194972,42.51032749806351,3520.805106163025,878.7080526351929,458.5486898422241,627.5957403182983,502.301962852478,1807.1279439926147,0
