,mean_l,mean_a,mean_bhuman,std_l,std_a,std_bhuman,var_l,var_a,var_bhuman,class
2870,117.0,123.451171875,143.365234375,10.532687216470448,1.2591689478417836,1.0200156745454254,110.9375,1.5855064392089844,1.0404319763183594,0
2871,114.490234375,123.6279296875,142.7412109375,10.65720772564598,1.1978338240574744,0.9923638615096637,113.57607650756836,1.4348058700561523,0.9847860336303711,0
2872,115.984375,122.8095703125,141.896484375,14.084210671328904,1.235014158468903,1.4034789864407873,198.364990234375,1.5252599716186523,1.9697532653808594,0
2873,113.83984375,122.4423828125,141.435546875,15.018014390244335,1.220191689737555,1.4920839603312324,225.54075622558594,1.4888677597045898,2.2263145446777344,0
2874,116.037109375,122.2890625,141.521484375,14.232945861426126,1.3885825942642915,1.5535768154909044,202.5767478942871,1.92816162109375,2.4136009216308594,0
2875,117.603515625,123.2822265625,141.4609375,15.124064645140237,1.3726672411474798,1.682410583387346,228.73733139038086,1.8842153549194336,2.83050537109375,0
2876,120.10546875,123.1162109375,142.2236328125,13.41111542593581,1.3895434341917388,1.318360460068998,179.85801696777344,1.930830955505371,1.7380743026733398,0
2877,121.8681640625,122.8515625,142.1640625,13.397586148186676,1.2783647009338728,1.475859621066228,179.4953145980835,1.63421630859375,2.17816162109375,0
2878,123.5009765625,123.6484375,142.69140625,12.329224009292949,1.1186616148745563,1.2145297021732064,152.00976467132568,1.25140380859375,1.4750823974609375,0
2879,116.14453125,123.533203125,143.2177734375,9.931926963977002,1.0802158592106645,1.0836302032609804,98.64317321777344,1.1668663024902344,1.1742544174194336,0
2880,121.9326171875,124.064453125,139.798828125,23.73993106022171,1.4650038974957487,3.767479910591294,563.5843267440796,2.1462364196777344,14.193904876708984,0
2881,111.6201171875,122.443359375,142.7666015625,12.705929717508557,1.2290092410554159,1.7267478049421574,161.4406499862671,1.5104637145996094,2.9816579818725586,0
2882,117.3134765625,123.4306640625,143.2099609375,10.614258082045263,1.5350963008134038,0.9570148077350324,112.66247463226318,2.356520652770996,0.9158773422241211,0
2883,119.84375,123.3681640625,143.6474609375,8.900875571397457,1.173520573140282,0.9394424659933258,79.2255859375,1.377150535583496,0.8825521469116211,0
2884,119.6142578125,123.80859375,143.2412109375,8.871623028075682,1.0755105868660417,0.9618813446212433,78.70569515228271,1.1567230224609375,0.9252157211303711,0
2885,119.5625,123.068359375,143.626953125,8.566946837993102,1.2629079027583956,0.8847095732796918,73.392578125,1.5949363708496094,0.7827110290527344,0
2886,118.3447265625,123.8466796875,143.1611328125,9.4030471874604,1.0293205012409412,1.069103142468415,88.41729640960693,1.0595006942749023,1.1429815292358398,0
2887,121.611328125,123.5986328125,143.611328125,9.680506981743466,1.3162291093492575,0.8999287047227599,93.71221542358398,1.7324590682983398,0.8098716735839844,0
2888,119.283203125,124.4345703125,143.4169921875,8.812271223412852,1.2653804589899642,1.0092077724948243,77.65612411499023,1.6011877059936523,1.0185003280639648,0
2889,120.53125,123.548828125,143.1796875,8.006040200217583,0.9810502353136583,0.8506302236246664,64.0966796875,0.9624595642089844,0.72357177734375,0
