,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,class
3458,108.82421875,87.9619140625,69.1572265625,18.03469852678853,18.181633360313498,17.924801867678884,325.25035095214844,330.57179164886475,321.29852199554443,-0.0597461091595064,-0.07469881095436347,-0.0712940926089819,-0.05895823574796033,-0.09353724728767476,-0.1206174100025823,0
3459,98.61328125,81.658203125,63.4384765625,15.188042022703204,15.759681148305008,16.051191423587166,230.67662048339844,248.36754989624023,257.6407461166382,0.12412022039971495,0.1435922080183557,0.23629125887812183,0.117766818645896,0.1938461306674264,0.24740697474420026,0
3460,100.16015625,82.1279296875,64.001953125,17.06747107000876,16.55684576867092,16.140314798984026,291.29856872558594,274.12914180755615,260.50976181030273,0.26064456832523514,0.3325156611197887,0.30474313829676314,0.11322410545295902,0.14345469484552398,0.1490948476236107,0
3461,99.0810546875,81.1591796875,64.8828125,15.055894313362268,15.09692169415962,15.005595880032347,226.67995357513428,227.9170446395874,225.16790771484375,0.18428726883031968,0.11402749102046823,0.16918792051505718,0.9393361940973519,0.8056475450071381,0.8852077273903878,0
3462,98.4599609375,76.275390625,58.9111328125,19.324034742994904,20.42369420559518,20.256531380285367,373.4183187484741,417.1272850036621,410.32706356048584,0.7100895943090116,0.9406552994337437,0.983280869670924,3.9819612229694954,4.102936947260766,4.174974542079349,0
3463,96.4443359375,75.669921875,57.3408203125,14.709187019075731,14.873898120748189,14.714272597620564,216.360182762146,221.23284530639648,216.5098180770874,0.008822563869987587,0.20633051729214225,0.1802081037939274,1.5583171959165538,1.9623602152891824,1.7797299867942096,0
3464,107.9326171875,93.3505859375,74.3134765625,21.953305172435417,23.471249443477166,23.10967342656021,481.9476079940796,550.8995504379272,534.0570058822632,0.8144155107194582,0.9895216506441402,0.9758767603908227,1.833602301025433,2.1142292782341645,2.0579557236262467,0
3465,114.669921875,104.9765625,87.6552734375,21.882195994835538,23.2203153388061,22.91090316660622,478.8305015563965,539.1830444335938,524.9094839096069,0.31340470048843594,0.579118332881892,0.576019000301354,1.559221619377821,1.701741071405296,1.6974105271215878,0
3466,100.41015625,81.4306640625,62.1533203125,21.874235128927044,21.018617982702168,18.982849185364007,478.48216247558594,441.782301902771,360.3485631942749,0.3356153617643987,0.426922998274998,0.2715723371435246,-0.5942546839069331,-0.42779330165615903,-0.4742499994387215,0
3467,105.5244140625,87.3740234375,68.1416015625,23.102890394462598,22.70763029590936,22.524042444907565,533.7435445785522,515.6364736557007,507.33248805999756,0.10348414448384391,-0.03571481371830438,-0.03540742559948741,-0.0012764823594535457,-0.04428509595895935,-0.12052554734338683,0
3468,93.572265625,68.533203125,50.2568359375,15.394825008893195,15.976999798225267,15.061769048279439,237.00063705444336,255.26452255249023,226.8568868637085,-0.30762662971525956,-0.4822710392634642,-0.3963725736299234,0.17287429155688994,0.34010534337887544,0.1489979783822757,0
