,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,class
5218,42.7080078125,62.7275390625,38.5537109375,54.75,109.1005859375,62.7275390625,21.753584796532706,25.92727553369302,20.862061996844723,3.5272377648806157,37.1190104549768,25.92727553369302,473.21845149993896,672.2236166000366,435.22563076019287,12.44140625,1377.8209371566772,672.2236166000366,1
5219,46.43359375,66.8076171875,41.9794921875,54.685546875,104.279296875,66.8076171875,19.884124388817348,23.32609147587642,19.916882201216296,3.5215222890360547,37.75838225819024,23.32609147587642,395.37840270996094,544.1065435409546,396.68219661712646,12.401119232177734,1425.6954307556152,544.1065435409546,1
5220,42.619140625,59.5576171875,34.087890625,49.5322265625,119.2255859375,59.560546875,19.97311339367187,23.145105292689955,19.155920925083112,5.539183622039392,42.091521489455594,23.144085158543806,398.9252586364746,535.6958990097046,366.9493064880371,30.682555198669434,1771.6961812973022,535.6486778259277,1
5221,94.9072265625,86.390625,51.3583984375,25.88671875,121.3701171875,96.53515625,30.9931662472035,26.54668187098672,20.003355865266645,7.668858201088245,33.47773171945819,30.055267034882355,960.5763540267944,704.726318359375,400.13424587249756,58.81138610839844,1120.758521080017,903.3190765380859,1
5222,48.14453125,47.017578125,33.31640625,36.1279296875,98.58203125,50.2265625,23.772781207565373,25.644689150670583,20.780979424342853,35.00809394707967,41.45200431220454,24.261905854313955,565.1451263427734,657.6500816345215,431.84910583496094,1225.5666418075562,1718.2686614990234,588.6400756835938,1
5223,39.07421875,53.05859375,32.7802734375,49.6015625,102.3017578125,53.05859375,20.749255431271465,25.480547198254218,19.05167626943183,6.204792557660067,39.77924627755151,25.480547198254218,430.53160095214844,649.2582855224609,362.96636867523193,38.49945068359375,1582.3884344100952,649.2582855224609,1
5224,46.68359375,67.158203125,40.80078125,52.3984375,102.408203125,67.2373046875,20.33574353718007,26.67799104404678,18.835361922847365,7.8320653443771615,35.027993424313365,26.559141974521513,413.54246520996094,711.7152061462402,354.77085876464844,61.34124755859375,1226.9603233337402,705.3880224227905,1
5225,45.240234375,63.068359375,39.3671875,52.3759765625,103.6591796875,63.09375,20.16225449187338,24.603917348073857,18.761036790775815,6.563411322395594,39.474799785142515,24.5734112215317,406.51650619506836,605.3527488708496,351.97650146484375,43.078368186950684,1558.2598180770874,603.8525390625,1
5226,49.1201171875,59.6484375,37.2744140625,48.1630859375,97.5986328125,59.87890625,20.14901094778022,24.1010534792277,16.313933415482676,20.38136798130807,34.52439182582799,23.762352551961495,405.9826421737671,580.8607788085938,266.14442348480225,415.40016078948975,1191.9336309432983,564.6493988037109,1
5227,62.1328125,74.7666015625,49.2744140625,44.408203125,91.0341796875,74.8447265625,23.75184897202413,28.992510107903257,21.50562902439271,7.405615155659943,34.292170145843244,28.929843606509642,564.1503295898438,840.5656423568726,462.49207973480225,54.843135833740234,1175.9529333114624,836.9358510971069,1
