,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,class
4479,29.08203125,36.22558594,21.59179688,42.61328125,125.9394531,36.31152344,19.48143922,21.89447547,17.49110743,13.2798477,69.03700212,21.83441825,379.526474,479.3680563,305.938839,176.3543549,4766.107662,476.7418203,1
4480,31.10253906,43.0859375,24.43164063,48.75292969,128.8496094,43.0859375,19.39037277,22.24237136,17.78460576,8.665241901,66.27332166,22.24237136,375.9865561,494.7230835,316.292202,75.0864172,4392.153164,494.7230835,1
4481,33.21191406,44.49316406,27.65625,48.54003906,118.1357422,44.50488281,23.53755756,27.15482865,21.66882752,11.65303903,67.855618,27.14875068,554.0166159,737.3847189,469.5380859,135.7933187,4604.384894,737.0546637,1
4482,32.57617188,43.62402344,23.70996094,45.94042969,133.6767578,43.88964844,22.92212655,27.79620746,19.10172344,21.65125227,66.36333177,27.48871449,525.4238853,772.6291494,364.8758383,468.7767248,4404.091804,755.6294241,1
4483,32.65722656,46.60058594,26.4296875,50.16796875,130.3066406,46.60839844,20.79970249,23.89057165,19.59903082,8.229799451,60.294587,23.88346479,432.6276236,570.7594137,384.1220093,67.729599,3635.437222,570.4198904,1
4484,28.03710938,35.23144531,21.65332031,42.78808594,122.1582031,35.27929688,19.99444722,22.44272544,18.11966324,12.1629165,70.48893399,22.41002237,399.7779198,503.6759253,328.322196,147.9365377,4968.689816,502.2091026,1
4485,35.60644531,47.86621094,26.64941406,47.67480469,130.1572266,47.91113281,20.91576291,24.11724031,18.53826121,14.09076014,59.80446399,24.06048922,437.4691381,581.6412802,343.6671286,198.5495214,3576.573913,578.9071417,1
4486,35.54199219,52.32226563,28.703125,51.26953125,133.4619141,52.32226563,19.60160315,22.28840726,18.88466614,5.771157523,55.19810305,22.28840726,384.222846,496.773098,356.6306152,33.30625916,3046.830581,496.773098,1
4487,37.13867188,53.25,27.34082031,48.94433594,139.9248047,53.25,18.17499325,19.41523041,17.10126245,3.976472205,50.67970819,19.41523041,330.3303795,376.9511719,292.4531775,15.8123312,2568.432822,376.9511719,1
4488,26.91796875,35.90527344,20.71679688,46.95117188,132.1376953,35.92089844,19.5078387,22.20236763,17.56399769,12.20933775,68.31954436,22.18306718,380.5557709,492.9451284,308.4940147,149.0679283,4667.560142,492.0884695,1
4489,31.15820313,41.09179688,23.4765625,46,135.6201172,41.09179688,20.42637243,22.64798063,18.92402154,8.132088254,66.24869711,22.64798063,417.2366905,512.9310265,358.1185913,66.13085938,4388.889869,512.9310265,1
4490,37.23632813,50.34765625,28.87597656,46.42871094,127.4462891,50.37890625,21.76240686,26.43916651,20.13822472,9.122366695,60.39093868,26.39615163,473.6023521,699.0295258,405.5480947,83.21757412,3647.065475,696.7568207,1
4491,34.79492188,46.20605469,27.76953125,47.75976563,125.1152344,46.22558594,22.59310022,24.97177161,20.62522749,9.440960786,64.16571261,24.94331248,510.4481773,623.5893774,425.4000092,89.13174057,4117.238674,622.1688375,1
